id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
978917688912469497,"Blueground | Lakeview, rooftop & gym, nr park",107434423,Blueground,,Lake View,41.9404106,-87.64149839999999,Entire home/apt,255,32,1,2024-05-14,0.77,549,252,1,
978923664586785724,Cozy home Minutes Ohare/Chi Dwtn,83985556,Sebastian,,Dunning,41.95036,-87.82821,Entire home/apt,286,1,18,2024-06-09,2.07,1,140,18,R23000097373
978974896800732294,Modern & Fully Furnished 1BR Apartment,473517586,Jamie,,Lake View,41.93571,-87.6542,Entire home/apt,164,2,21,2024-05-27,2.27,9,126,21,R23000097977
979028852250909169,Level- A Dream Extended Stay. 1BD Executive Suite,177188450,Level,,Near North Side,41.8918321,-87.6381974,Entire home/apt,275,32,0,,,59,333,0,
979117187791196537,Cozy & FREE parking 2BR apt in Chicago Chinatown!,8935723,Michael,,Armour Square,41.85661949376461,-87.63145785842188,Entire home/apt,151,2,19,2024-06-12,2.10,1,297,19,R23000106455
979154905534491998,Level River North - Chic One Bedroom Suite,177188450,Level,,Near North Side,41.8918321,-87.6381974,Entire home/apt,248,32,0,,,59,314,0,
979156426870612692,Little Puerto Rico,24798233,Luis,,West Town,41.902392335580195,-87.69367615063454,Private room,81,2,4,2024-06-01,0.69,1,55,4,R23000108422
979257485970311644,LincolnSquare Vintage Gem w/ free parking space,316480624,Joseph,,North Center,41.96079,-87.68212,Entire home/apt,124,1,14,2024-06-03,1.59,16,232,14,R22000095278
979262522860648784,Beautiful room in Lincoln Park,46809343,Larissa,,Lincoln Park,41.93021,-87.65682,Private room,94,2,5,2024-06-01,0.59,2,17,5,R24000114558
979276099050660663,Homey Northside true Chi-experi,316480624,Joseph,,Lincoln Square,41.976753234958586,-87.68051750101309,Entire home/apt,116,1,12,2024-06-03,1.29,16,253,12,R23000100914
979319111109698366,Lincoln P high Rise lake view,29161995,Zeid,,Lake View,41.93768392198079,-87.63748724590667,Entire home/apt,150,32,1,2024-06-04,1,1,269,1,
979372636395239307,WP2S-Min away Chicago hospitals 4a,45957293,Deidra,,Washington Park,41.78697163846805,-87.61723401970515,Private room,53,2,16,2024-06-17,2.04,6,211,16,R23000109203
979498710058505416,"Blueground | Streeterville, pool, nr Navy Pier",107434423,Blueground,,Near North Side,41.8925035,-87.61628259999999,Entire home/apt,142,32,1,2024-05-25,1,549,35,1,
979500710213710175,"Blueground | Streeterville, gym & pool, near beach",107434423,Blueground,,Near North Side,41.89286,-87.61652,Entire home/apt,232,32,0,,,549,324,0,
979501367221518576,"Blueground | Loop, gym, nr Chicago Riverwalk",107434423,Blueground,,Loop,41.886064,-87.624718,Entire home/apt,601,32,0,,,549,274,0,
979536948521188472,"Blueground | Loop, doorman, nr L & Grant Park",107434423,Blueground,,Loop,41.8772287,-87.6290111,Entire home/apt,221,32,0,,,549,31,0,
979640830588596986,"Level River North - Deluxe two bedroom, two bath",177188450,Level,,Near North Side,41.8918321,-87.6381974,Entire home/apt,523,32,0,,,59,308,0,
979650669631424404,Level - Deluxe Studio with Full Kitchen,188365982,Level,,Near North Side,41.90262,-87.63365,Entire home/apt,122,32,1,2023-10-28,0.13,23,247,1,
979662816578185391,The Luxury Retreat,536954762,Jesse,,West Garfield Park,41.87546995140232,-87.72333260625601,Private room,113,1,3,2024-06-10,0.94,2,84,3,R23000109521
979678941138946786,Enjoy my beautiful listing,536959662,Sodiq,,West Town,41.90692920186944,-87.66290440816122,Entire home/apt,200,32,0,,,1,261,0,R23000106805
980402385932692294,Huge Bright 3bed in Logan Square,10917550,Nicky,,Logan Square,41.92615907318038,-87.69060863330517,Entire home/apt,144,1,12,2024-05-31,1.43,5,228,12,R23000100054
980583175704259146,Splendid Corner 3BR in the Loop | City Views,126179580,Staywell,,Loop,41.87836,-87.62789,Entire home/apt,328,2,34,2024-06-04,3.97,23,259,34,R23000111450
980633130019975644,The Drake - Chic 2BR Private Unit,63311391,Hariharan,,Irving Park,41.954805005808026,-87.7168208733201,Entire home/apt,,1,29,2024-05-30,3.57,1,3,29,R23000109870
980667439650670827,*BRAND NEW* Lincoln Park GEM,532482756,Khaled,,Lincoln Park,41.928556609158335,-87.65021088820274,Entire home/apt,163,2,64,2024-06-05,7.06,2,167,64,R23000108030
980681959308109016,Stylish/Spacious 2 Story - 4 BD/3BD Lincoln Park!,434265398,Deepa,,Lincoln Park,41.92057208266709,-87.6660044122589,Entire home/apt,372,3,0,,,1,236,0,R23000101356
980685002123823611,Roomy & peaceful | Perfect work from home,316480624,Joseph,,Dunning,41.93914607948825,-87.78692493436968,Entire home/apt,80,1,3,2023-11-27,0.36,16,225,3,R22000084547
980715889534033387,Morgan - Chic & Modern Condo w Parking 4 BR/2 BA,178710732,Annie,,Bridgeport,41.8304,-87.64993,Entire home/apt,240,2,11,2024-06-10,1.24,18,214,11,R23000100483
981060997946247979,"Blueground | West Loop, pool & gym, nr Union Park",107434423,Blueground,,Near West Side,41.8849811,-87.66407509999999,Entire home/apt,,32,0,,,549,16,0,
981143820176565547,Cozy Bright Quiet Boho-Chic House in Bridgeport,88547320,Laura,,Bridgeport,41.834556,-87.647657,Entire home/apt,120,1,58,2024-06-14,6.42,11,284,58,R23000108557
981184299272982924,Roomy 1BR Apartment with Laundry,440050189,Betty And Gab,,West Town,41.89005,-87.65397,Entire home/apt,187,1,42,2024-05-30,4.58,10,165,42,R21000069801
981263020029348689,Level - Deluxe One Bedroom,188365982,Level,,Near North Side,41.90246,-87.63544,Entire home/apt,414,32,0,,,23,270,0,
981299298711736378,The Cat's Keep,535676796,Maydi,,Edgewater,41.9815943,-87.6575833,Entire home/apt,103,32,0,,,1,139,0,
981379900691214951,Modern 3 bedroom Home!,479706697,Armando,,Rogers Park,42.0056394,-87.67018399999999,Entire home/apt,119,32,6,2024-06-05,0.70,4,141,6,R22000079785
981535428432836050,Skyview studio loft in upper class Chicago area,205998963,Eve,,West Town,41.90456978244911,-87.66502641141415,Entire home/apt,129,2,7,2024-06-16,2.16,1,200,7,R24000114956
981737896094261278,A serene haven perfect for the whole family!,537385706,Kenya,,Roseland,41.72205,-87.62235,Entire home/apt,159,1,8,2024-06-16,1.50,1,239,8,R23000112402
981840798797105880,"6BR Chicago Gem: Prime, Safe, Family-Friendly Hub",157235585,Abia,,Norwood Park,41.99218,-87.77832,Entire home/apt,421,2,2,2024-06-14,2,7,143,2,R23000098762
982047472898615918,Animal House,220137466,Miranda,,Bridgeport,41.83157377492659,-87.64797150593475,Entire home/apt,100,1,16,2024-06-17,3.69,1,310,16,R22000078962
982079720271569487,Euclid's Place,111298131,Lennell,,South Shore,41.76742,-87.5785,Entire home/apt,90,32,7,2024-01-01,0.84,1,184,7,R23000096554
982653254486816920,1-bedroom Cozy & Modish Apt,480341243,Ash,,Lake View,41.9436,-87.66882,Entire home/apt,107,1,35,2024-06-03,4.17,10,169,35,R22000094605
982799645715267248,"Lovely 6 Bd Retreat w/ Game Room, Back Deck & Bar",236742003,Evan,,Jefferson Park,41.98695,-87.77388,Entire home/apt,661,3,30,2024-06-16,3.83,1,123,30,R23000107765
982838991729286923,1st Floor Bedroom in Modern Home,2672672,Ebony,,Woodlawn,41.78348,-87.60984,Private room,65,2,7,2024-06-17,0.81,3,249,7,R23000108645
983001032854485556,Urban Oasis Downtown Loop,113150960,Rob,,Near South Side,41.85793550328737,-87.62345769261658,Entire home/apt,84,32,0,,,1,183,0,
983146226004493660,"Blueground | West Loop, rooftop & dog run, nr I-90",107434423,Blueground,,Near West Side,41.8849811,-87.66407509999999,Entire home/apt,203,32,1,2024-03-02,0.27,549,322,1,
983365330208493298,Oasis in the heart of Chicago,93114656,Jennifer,,Loop,41.8678732,-87.6281235,Entire home/apt,206,32,0,,,1,277,0,
983389114772229116,Vintage classic getaway,316480624,Joseph,,Lincoln Square,41.97597,-87.68035,Entire home/apt,101,32,4,2023-12-10,0.45,16,233,4,R23000097342
983416938650707865,Cozy & Stylish Private Room in Wrigley,71027038,Sean,,Lake View,41.947803115321435,-87.66456720659262,Private room,62,3,19,2024-06-18,2.43,1,346,19,R24000113581
983470790158014465,Bright 3BR/1BA FREE Park/Laundry Minutes from DT,23268494,John,,Lower West Side,41.85297,-87.68436,Entire home/apt,220,32,5,2024-05-19,0.57,2,302,5,R23000106109
983481433519177346,3BR Inviting Apartment w/ In-Unit Washer & Dryer,435770634,Nico And Dyan,,Rogers Park,42.011097626357895,-87.66418361530455,Entire home/apt,188,1,12,2024-05-19,1.70,10,164,12,R23000095915
983833773045100138,"Blueground | West Loop, roof & gym, close to L",107434423,Blueground,,Near West Side,41.8849811,-87.66407509999999,Entire home/apt,,32,0,,,549,10,0,
983835569734671399,Two Floor Luxury 3 Bedroom Condo in Old Town,2044393,Kevin,,Near North Side,41.90946,-87.64151,Entire home/apt,471,2,33,2024-06-09,3.84,2,263,33,2839035
983869501052977635,"Blueground | Edgewater, gym, deck & lounge, nr L",107434423,Blueground,,Edgewater,41.9839704,-87.655453,Entire home/apt,137,32,0,,,549,328,0,
983924810658999469,Sonder The Burnham | Full Studio Apartment,435105119,Sonder (Chicago),,Near West Side,41.877194405056336,-87.64293190492279,Entire home/apt,229,1,62,2024-06-01,7.50,43,363,62,2882071
983928337735608768,Sonder The Burnham | Queen Studio Apartment,435105119,Sonder (Chicago),,Near West Side,41.878403521656324,-87.64305460797776,Entire home/apt,236,1,59,2024-06-03,7.25,43,363,59,2882071
983931226851014355,Sonder The Burnham | King Studio Apartment,435105119,Sonder (Chicago),,Near West Side,41.87828,-87.64096,Entire home/apt,228,1,11,2024-05-31,1.34,43,338,11,2882071
983935111746109244,Sonder The Burnham | One-Bedroom Apartment,435105119,Sonder (Chicago),,Near West Side,41.87671,-87.64263,Entire home/apt,234,1,12,2024-04-28,1.55,43,231,12,2882071
983937828106440192,Sonder The Burnham | 2BR Apartment w/ City View,435105119,Sonder (Chicago),,Near West Side,41.87869708349643,-87.64274685561331,Entire home/apt,331,1,29,2024-06-02,3.57,43,354,29,2882071
983937949468243384,"Blueground | Uptown, gym boxing, close to beach",107434423,Blueground,,Uptown,41.96920519999999,-87.655816,Entire home/apt,182,32,0,,,549,76,0,
983942005462680007,"Blueground | W Loop, lounge & pool, nr Union Park",107434423,Blueground,,Near West Side,41.8849811,-87.66407509999999,Entire home/apt,256,32,1,2024-04-22,0.49,549,309,1,
984022031001990537,McCormick 2B/2Ba for up to 6 guests w Opt Parking,395498979,Milan,,Near South Side,41.854185116400345,-87.62319573419164,Entire home/apt,205,2,9,2024-06-03,1.08,67,342,9,2792126
984039947870366221,McCormick 2br/2ba Oasis Parking/Patio/Gym/sleeps 6,370154553,Innesa,,Near South Side,41.85502856615976,-87.62544800432438,Entire home/apt,210,2,13,2024-06-09,1.43,28,338,13,2792126
984047990844413639,Bedroom elevated,533341295,Audriana,,Auburn Gresham,41.74467348472993,-87.64763087476372,Private room,196,32,0,,,1,269,0,R98754321066
984091539639487961,Al Capone Private Room,537923430,Angelica Jose,,Logan Square,41.929637573428806,-87.69274389329574,Private room,72,1,13,2024-06-01,1.87,3,71,13,R23000110992
984705936566713507,Renovated Retreat near U of Chicago,103138081,Carmen,,Woodlawn,41.77897,-87.60938,Entire home/apt,109,1,9,2024-06-03,1.05,1,227,9,R23000108801
985403728030502292,Campy! Wrigley Campground,396677354,Aaron,,Lake View,41.94779138455693,-87.65956856266521,Entire home/apt,82,1,15,2024-06-09,3.69,3,345,15,R23000108239
985462509014063833,"Blueground | S Loop, hot tub, rooftop, nr colleges",107434423,Blueground,,Loop,41.8694789,-87.6312255,Entire home/apt,366,32,1,2024-05-04,0.61,549,293,1,
985467234089211385,Spacious and Homey 2BR Apt in Chicago,259688317,Vincent & Sofia,,Avondale,41.941870436922436,-87.72436360151997,Entire home/apt,132,1,14,2024-06-02,1.83,9,168,14,R18000036950
985476241867677223,Gorgeous Bunglow Nestled in a Quit Neighborhood,447233617,Hipolita,,West Ridge,42.00335233417743,-87.69370805825592,Entire home/apt,200,32,1,2024-02-24,0.25,1,153,1,
985495477376371494,1BR Homey Apt in Irving Park,480338513,Lane,,Irving Park,41.951105464148924,-87.7065419434334,Entire home/apt,118,1,12,2024-05-08,1.57,9,167,12,R22000080031
985505888827984205,"J7 Close to Downtown, Shared apt",220441747,Luiz,,East Garfield Park,41.87265,-87.69452,Private room,42,2,17,2024-06-04,1.97,10,188,17,R21000070719
985522388690156330,1BR Bright and Cozy Apt in Chicago,435770634,Nico And Dyan,,Irving Park,41.95834,-87.73006,Entire home/apt,125,1,12,2024-06-04,1.40,10,175,12,R23000110046
985576475155209158,Luxurious 8 Bed Retreat State of the Art Theater,235678953,Patty,,West Town,41.90663396747504,-87.6689125615786,Entire home/apt,988,2,28,2024-05-09,3.10,26,237,28,R23000109179
985637377620099597,"Close to downtown, garage, private entrance.",465826063,Benitra,,Austin,41.87327,-87.74524,Entire home/apt,139,1,5,2024-05-05,1.81,1,150,5,R24000114450
985644987503681619,Luxurious 2bdrm Apt. walk to restaurants & cafes,379820347,Gabriel,,Logan Square,41.9190789098556,-87.71535336971283,Entire home/apt,158,2,23,2024-06-16,2.94,6,271,23,R23000109259
985693847092644089,Chic 4-Bedroom Haven: Designer's Dream Home,235678953,Patty,,West Town,41.894472696577196,-87.69301656826167,Entire home/apt,367,2,42,2024-06-13,4.68,26,225,42,R23000107272
985975895374258496,"Blueground | Pilsen, rooftop, dog run & gym, nr L",107434423,Blueground,,Near West Side,41.86173539999999,-87.6573633,Entire home/apt,135,32,0,,,549,336,0,
985976215236642076,"Blueground | South Loop, pool, gym & rooftop, nr L",107434423,Blueground,,Loop,41.86948,-87.63123,Entire home/apt,606,32,0,,,549,263,0,
986150561562100137,Homer Street Hotel: Bucktown Upscale Designer Home,475056434,Sidney,,Logan Square,41.915811170317184,-87.69367986003171,Entire home/apt,432,5,7,2024-06-17,1.18,1,196,7,R23000109168
986234545514648179,Cozy & Stylish Townhome in a safe neighborhood,199167267,Jesse,,South Deering,41.72148220019132,-87.56880685687065,Entire home/apt,192,1,2,2024-06-02,2,1,173,2,R24000114050
986248720240379523,Beautiful Loop 1BR~Pool/Gym!,391945218,Matt,,Loop,41.88668025455863,-87.62441652668579,Entire home/apt,250,32,0,,,57,269,0,
986306604110703436,Bluemoon Chicago Downtown,423921390,Ridwan,,Near South Side,41.855898922488194,-87.62234011523208,Entire home/apt,250,60,0,,,1,270,0,R22000079917
986327566594124252,Modern luxurious home!,99609817,David,,East Garfield Park,41.8829,-87.69611,Entire home/apt,301,2,7,2024-06-09,0.81,2,149,7,R23000103633
986466892705946127,Gorgeous Chicago Unit SuperHost-DNC Stay Here!,16083267,Jefferson,,Rogers Park,42.0115346,-87.68122232329999,Entire home/apt,291,1,9,2024-06-16,2.84,1,143,9,R23000110919
986523343182507726,Penthouse Apartment & Skyline Views | The Majestic,538472290,New Generation Living,,West Town,41.89431,-87.65551,Entire home/apt,368,2,19,2024-05-24,2.27,3,241,19,R23000106639
986802914074976772,Industrial Designer Flat | Spacious 1BD 1BR *PETS*,538523017,Maisons De Promettre,,Uptown,41.969383761848846,-87.65778032835688,Entire home/apt,190,1,12,2024-05-19,2.55,2,214,12,R23000111298
986959098944544380,1BR Vibrant & Inviting Apt in Chicago,166918192,Sara,,Portage Park,41.9612,-87.74907,Entire home/apt,120,1,10,2024-06-02,1.35,10,179,10,R23000110082
987666275935187783,2BR Roomy & Stylish Apartment in Rogers Park,436809861,Inca And Chris,,Rogers Park,42.0153,-87.66349,Entire home/apt,134,1,11,2024-06-05,1.48,8,114,11,R23000110045
987930050369288890,"Beautiful, Clean 2BD/1BA/parking;Centrally located",484792270,Andy,,West Town,41.90992309421147,-87.67265091667963,Entire home/apt,219,2,49,2024-06-17,5.55,1,40,49,R23000109178
988248344214709206,"Blueground | Pilsen, pool & lounge, nr green line",107434423,Blueground,,Near West Side,41.8617354,-87.6573633,Entire home/apt,135,32,0,,,549,325,0,
988351517676781590,Quaint Airbnb In Perfect Location of Chi w Parking,111062630,Kyriako,,Lincoln Park,41.9207185,-87.6387235,Entire home/apt,148,2,34,2024-06-14,3.95,22,229,34,R24000112804
988559422123922522,Bright Modern 4bd 2ba In the Heart of Wrigleyville,513333384,Chris,,Lake View,41.94483,-87.65473,Entire home/apt,247,32,0,,,1,335,0,
988571332796609198,Beautiful Contemporary Home,538934511,Nicole,,Englewood,41.774620108187584,-87.6315987772461,Entire home/apt,100,4,7,2024-06-10,2.36,1,46,7,R23000108362
989056018583736661,Noble Square's Secret -2bed1bath,449200159,Nico,,West Town,41.8987555,-87.66094509999999,Entire home/apt,144,1,30,2024-06-20,3.54,5,44,30,R23000105303
989185425565820853,Pierce Place in Wicker,539084140,Jacqueline,,West Town,41.90922669274395,-87.67030872409993,Entire home/apt,269,1,13,2024-06-12,3.51,1,103,13,R23000112323
989773092885458658,Cozy 1BR Near UChicago Hyde Park,228138122,Shaena,,Woodlawn,41.77955300000001,-87.60996089999999,Entire home/apt,118,3,5,2024-06-03,0.87,2,187,5,R22000086005
989800690897281857,Cozy Condo in the Near West Side,539223914,Alan,,Near West Side,41.88308,-87.68034,Entire home/apt,203,2,4,2024-06-09,0.51,1,231,4,R23000108622
989852379117318851,Newly remodeled modern home,99609817,David,,East Garfield Park,41.88302322117058,-87.69660140259823,Entire home/apt,304,2,9,2024-06-02,1.05,2,157,9,R23000103458
989917421459506841,Luxury Apartment with Private Terrace - Lincoln Pa,464407683,Hubbard Holdings,,Lincoln Park,41.91278,-87.65374,Entire home/apt,529,2,22,2024-06-09,2.87,20,30,22,R23000109167
990058823032441971,10 min to Chinatown 15 Downtown,400968782,Yongze,,Mckinley Park,41.83512,-87.66754,Private room,44,1,10,2024-06-03,1.40,8,256,10,R22000086858
990084468122202428,"Lower Level Oasis - Bed, Bath & Living Rooms",2672672,Ebony,,Woodlawn,41.782341790707584,-87.60781526853825,Private room,65,32,3,2023-10-29,0.35,3,257,3,R23000108654
990517299477295071,Flexhome Logan Square Duplex S2 - Parking+Patio,497660633,Flexhome,,Logan Square,41.9303441,-87.7140302,Entire home/apt,264,32,1,2024-05-05,0.63,20,315,1,
990532335036484448,Cozy Home by Midway Airport,539389409,Fane,,West Lawn,41.773909194686865,-87.73224909585582,Entire home/apt,135,32,0,,,1,137,0,
990566849791672765,Quiet block. Free parking.,116130012,Alexis,,West Englewood,41.78684,-87.66199,Private room,26,32,0,,,6,176,0,
990635231287531532,Cloud9|Co-Working Space| United Center|The Terra,248760412,Cloud9,,Near West Side,41.8767593,-87.6535914,Entire home/apt,420,2,12,2024-06-10,1.48,76,329,12,2929695
990639020469572137,Cloud9 |Gym&Game Room|United Center | The Flame,248760412,Cloud9,,Near West Side,41.8767593,-87.6535914,Entire home/apt,385,2,11,2024-06-12,1.58,76,342,11,2929694
990819231174167969,Bridgeport Apt (2BR) Sox/McCormick/15 min to Loop,539459840,Jacob,,Bridgeport,41.8386816,-87.65037869999999,Entire home/apt,128,1,26,2024-06-07,3.26,1,226,26,R23000109246
991085362126087860,2Bed+2Bath PentHouse in South Loop,260972949,Chris,,Near South Side,41.85397132367538,-87.6228096923206,Entire home/apt,400,2,19,2024-06-04,2.41,1,213,19,R24000113377
991314976848413674,Newly Designed 3bd In Heart of Ukrainian Village,538946533,Sidrah,,West Town,41.89303,-87.67241,Entire home/apt,79,1,8,2024-06-16,0.96,1,351,8,R23000107865
